TIMESTAMP,ATTACHMENTS,AUTHOR,AUTHOR_ID,CHANNEL,CONTENT,QUESTION_TYPE,ISSUE_TYPE,MESSAGE_TYPE
2022-07-06 5:43:00,,syx#3559,993422856027377700,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,02' Revolution,Q!#0575,993439118526791700,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Smovial#9713,993441283026714800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Kisulya#2679,993423380382494800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Baniaczeq#3297,993428982265565200,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Grape#1896,993437638914740200,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,$$#4017,993433725301964800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,soph.#7519,993418061262630900,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,p0und#2542,993422189766381600,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,(.)(.)#0468,993425583826538600,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Ralf Ragnick#7202,993423850832400500,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,3Trey#8110,993421660046770300,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,NP#7453,993425316695519200,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,!               GD┘áShaibi#3385,993420918082777100,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,sad'#0077,993423947070701600,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,k1ng4_#8244,993420046737088500,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Intentskink89#7109,993427243181277200,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,koro#4027,993422857231155300,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Cyber#7310,993425617804599300,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Angel <3.#0757,993433784043184300,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,nagami sensei#1437,993432993492373500,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,FINN MORGAN#5840,993439713950171100,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,-peanut#1385,993421349219471400,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,MadGent#3327,993428031093866500,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Pingwin 14#1753,993426767165534200,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,Deleted User,456226577798135800,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
2022-07-06 5:43:00,,albin987#4824,993417764201058300,Ocean Protocol - GET STARTED - 👋︱welcome [727898674637832274],joined the server.,,,
